"sw_identity","spelling","article","ver_string","dev_string","cit_string","url_string","ext_string","rel_string","lic_string","abb_string","alt_string"
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5388469","13.1",,,,"SE",,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5388469","14.1",,,,"SE",,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5519063","14",,,,"IC",,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5673183","13",,,,"MP",,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5794112","14",,,,"SE",,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5794112","14",,,,"IC",,,,
"https://www.wikidata.org/wiki/Q7715973","Debian","http://data.gesis.org/somesci/PMC5922579","wheezy",,,,"64-bit",,,,
"https://www.wikidata.org/wiki/Q7715973","Debian","http://data.gesis.org/somesci/PMC5922579","7.0",,,,"64-bit",,,,
"https://www.wikidata.org/wiki/Q1726452","MASCOT","http://data.gesis.org/somesci/PMC5591006",,"Matrix Science",,"http://www.matrixscience.com/",,"2016",,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC5633173","7.10.0","MathWorks, Inc.","[34–35]",,,"2010",,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC6219793",,,"[38]",,,"R2016b",,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5526526","14","StataCorp",,,,"2011",,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC5544237","14.4.2","Microsoft Corporation",,,,"2010",,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC5653292","7.7.0.471","The MathWorks, Inc.",,,,"R2008b",,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC5634534",,"MS",,,,"2010",,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC5744934",,"Microsoft",,,,"2007",,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC5749804",,"The MathWorks",,,,"R2015a",,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC5908080",,"Mathworks Inc.",,,,"2007b",,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC5942853",,"The Mathworks",,,,"2015b",,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC5965841",,"The MathWorks Inc.",,,,"R2014a",,,
"https://www.wikidata.org/wiki/Q11272","excel","http://data.gesis.org/somesci/PMC6185862",,"Microsoft",,,,"2010",,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC5638252",,,,,,"R2014a",,,
"https://www.wikidata.org/wiki/Q4751099","AFNI","http://data.gesis.org/somesci/PMC5922579",,,"[42]","http://afni.nimh.nih.gov",,,,,
"https://github.com/PyMVPA/PyMVPA","PyMVPA","http://data.gesis.org/somesci/PMC5922579",,,"[45]","http://www.pymvpa.org",,,,,
"https://github.com/PyMVPA/PyMVPA","PyMVPA","http://data.gesis.org/somesci/PMC5922579",,,"[45]","http://www.pymvpa.org",,,,,
"https://bioinformatics.mdanderson.org/public-software/tanric","TANRIC","http://data.gesis.org/somesci/PMC5968553",,,"[23]","http://ibl.mdanderson.org/tanric/_design/basic/index.html",,,,,
"http://ctg.cncr.nl/software/magma","MAGMA","http://data.gesis.org/somesci/PMC6097700",,,"[26]","http://ctg.cncr.nl/software/magma",,,,,
"https://www.wikidata.org/wiki/Q41566485","SPM","http://data.gesis.org/somesci/PMC5624616","8",,,"www.fil.ion.ucl.ac.uk/spm/doc/spm8_manual.pdf",,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC5749804","3.3.2",,,"http://www.R-project.org/",,,,,
"https://www.wikidata.org/wiki/Q28865","Python","http://data.gesis.org/somesci/PMC5811218","2.7.5",,,"https://www.python.org",,,,,
"https://www.wikidata.org/wiki/Q2985668","Matplotlib","http://data.gesis.org/somesci/PMC5811218","1.5.0",,,"https://matplotlib.org/",,,,,
"https://github.com/MathCancer/PhysiCell","PhysiCell","http://data.gesis.org/somesci/PMC5841829","1.2.2",,,"https://github.com/MathCancer/PhysiCell/releases/latest",,,,,
"https://www.wikidata.org/wiki/Q26229866","JASP","http://data.gesis.org/somesci/PMC6062014","0.7.5.6",,,"www.jasp-stats.org",,,,,
"https://pstnet.com/products/e-prime","E-Prime","http://data.gesis.org/somesci/PMC6185835","2.0",,,"http://www.pstnet.com/products/e-prime/",,,,,
"https://github.com/mikessh/mageri","MAGERI","http://data.gesis.org/somesci/PMC5419444",,,,"https://github.com/mikessh/mageri",,,,,
"https://www.wikidata.org/wiki/Q286820","BLASTp","http://data.gesis.org/somesci/PMC5436697",,,,"http://blast.ncbi.nlm.nih.gov",,,,,
"http://fim.uni-muenster.de","FIMTrack","http://data.gesis.org/somesci/PMC5444858",,,,"http://fim.uni-muenster.de",,,,,
"http://trackvis.org","TrackVis","http://data.gesis.org/somesci/PMC5448741",,,,"http://trackvis.org/",,,,,
"https://www.wikidata.org/wiki/Q2038919","OpenSim","http://data.gesis.org/somesci/PMC6061994",,,,"https://simtk.org/projects/opensim",,,,,
"https://bioconductor.org/packages/scPipe","scPipe","http://data.gesis.org/somesci/PMC6105007",,,,"https://www.bioconductor.org/packages/scPipe",,,,,
"https://github.com/broadinstitute/picard","Picard","http://data.gesis.org/somesci/PMC6110470",,,,"https://github.com/broadinstitute/picard",,,,,
"https://github.com/guigolab/ggsashimi","ggsashimi","http://data.gesis.org/somesci/PMC6114895",,,,"https://github.com/guigolab/ggsashimi",,,,,
"https://github.com/guigolab/ggsashimi","ggsashimi","http://data.gesis.org/somesci/PMC6114895",,,,"https://github.com/guigolab/ggsashimi",,,,,
"https://www.wikidata.org/wiki/Q1355082","GraphPad","http://data.gesis.org/somesci/PMC6200203",,,,"www.graphpad.com",,,,,
"https://cran.r-project.org/src/contrib/Archive/gtx","GTX","http://data.gesis.org/somesci/PMC6345421",,,,"https://cran.r-project.org/web/packages/gtx/index.html",,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS Statistics","http://data.gesis.org/somesci/PMC5967750","22.0","IBM","[64]",,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC5747435",,"Microsoft","[20]",,,,,,
"https://www.wikidata.org/wiki/Q21447895","TensorFlow","http://data.gesis.org/somesci/PMC6269088",,"Google","[40]",,,,,,
"https://github.com/h2oai/h2o-3/tree/master/h2o-r/ensemble","h2oEnsemble","http://data.gesis.org/somesci/PMC5386258","0.1.8",,"[36]",,,,,,
"https://www.wikidata.org/wiki/Q1659584","ImageJ","http://data.gesis.org/somesci/PMC5425029","1.48",,"[45]",,,,,,
"https://www.statmodel.com","Mplus","http://data.gesis.org/somesci/PMC5597179","7.3",,"[51]",,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5614435","14",,"[46]",,,,,,
"https://www.wikidata.org/wiki/Q1258962","MAXQDA","http://data.gesis.org/somesci/PMC5646767","11",,"[88]",,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5659643","13",,"[30]",,,,,,
"https://www.millisecond.com","Inquisit","http://data.gesis.org/somesci/PMC6042701","4.0.8",,"[65]",,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6049919","21",,"[61]",,,,,,
"https://www.processmacro.org","PROCESS","http://data.gesis.org/somesci/PMC6070195","2.13",,"[51]",,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC6086460","11",,"[16]",,,,,,
"https://pypi.org/project/nilearn","Nilearn","http://data.gesis.org/somesci/PMC6147600","0.2.5",,"[30]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6169876","3.3.1",,"[37]",,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6211744","22",,"[48]",,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC6287834","14.2",,"[36]",,,,,,
"https://www.wikidata.org/wiki/Q18359288","PLINK","http://data.gesis.org/somesci/PMC6345421","1.07",,"[58]",,,,,,
"https://github.com/DReichLab/EIG","SMARTPCA","http://data.gesis.org/somesci/PMC6345421","10210",,"[59]",,,,,,
"https://mathgen.stats.ox.ac.uk/impute/impute_v2.html","IMPUTE","http://data.gesis.org/somesci/PMC6345421","2",,"[62,63]",,,,,,
"http://www.euroqol.org/eq-5d-products/eq-5d-5l.html","EQ-5D calculator","http://data.gesis.org/somesci/PMC5398494",,,"[40]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC5425029",,,"[50]",,,,,,
"https://cran.r-project.org/package=nlme","nlme","http://data.gesis.org/somesci/PMC5425029",,,"[51]",,,,,,
"https://cran.r-project.org/package=Epi","Epi","http://data.gesis.org/somesci/PMC5436697",,,"[27]",,,,,,
"https://www.wikidata.org/wiki/Q5382673","Epidata","http://data.gesis.org/somesci/PMC5444625",,,"[49]",,,,,,
"https://www.wikidata.org/wiki/Q115494","Waikato Environment for Knowledge Analysis","http://data.gesis.org/somesci/PMC5448741",,,"[26]",,,,,,
"https://github.com/andrewssobral/tensor_toolbox","Tensor Toolbox","http://data.gesis.org/somesci/PMC5479529",,,"[18]",,,,,,
"https://fsl.fmrib.ox.ac.uk/fsl/fslwiki/FDT","FMRIB’s Diffusion Toolbox","http://data.gesis.org/somesci/PMC5542610",,,"[24]",,,,,,
"https://www.wikidata.org/wiki/Q378530","PRAAT","http://data.gesis.org/somesci/PMC5574543",,,"[50]",,,,,,
"https://www.cloudresearch.com","TurkPrime","http://data.gesis.org/somesci/PMC5574543",,,"[47]",,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5590823",,,"[34]",,,,,,
"https://phylopythias.bifo.helmholtz-hzi.de","PhylopythiaS","http://data.gesis.org/somesci/PMC5591006",,,"[25]",,,,,,
"https://neurometrika.org/node/34","DARTEL","http://data.gesis.org/somesci/PMC5624616",,,"[30]",,,,,,
"https://www.nitrc.org/projects/wfu_pickatlas","WFU pickatlas","http://data.gesis.org/somesci/PMC5624616",,,"[32,33]",,,,,,
"http://www.talairach.org/daemon.html","Talairach Daemon","http://data.gesis.org/somesci/PMC5624616",,,"[32,33]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC5633175",,,"[43]",,,,,,
"https://www.wikidata.org/wiki/Q7256288","Psychopy","http://data.gesis.org/somesci/PMC5665509",,,"[34]",,,,,,
"http://www.figurej.org","FigureJ","http://data.gesis.org/somesci/PMC5690316",,,"[33]",,,,,,
"https://www.wikidata.org/wiki/Q1659584","ImageJ","http://data.gesis.org/somesci/PMC5690316",,,"[17]",,,,,,
"https://www.wikidata.org/wiki/Q18215965","Psychtoolbox","http://data.gesis.org/somesci/PMC5706721",,,"[73]",,,,,,
"http://psychtoolbox.org/docs/EyelinkToolbox","Eyelink Toolbox","http://data.gesis.org/somesci/PMC5706721",,,"[74]",,,,,,
"https://www.wikidata.org/wiki/Q197520","NumPy","http://data.gesis.org/somesci/PMC5749804",,,"[39]",,,,,,
"http://familygenomics.systemsbiology.net/grab","GRAB","http://data.gesis.org/somesci/PMC5912749",,,"[14]",,,,,,
"http://familygenomics.systemsbiology.net/grab","GRAB","http://data.gesis.org/somesci/PMC5912749",,,"[14]",,,,,,
"https://www.wikidata.org/wiki/Q206904","GNU R","http://data.gesis.org/somesci/PMC5912749",,,"[74]",,,,,,
"https://www.wikidata.org/wiki/Q7388648","samtools","http://data.gesis.org/somesci/PMC5912749",,,"[77]",,,,,,
"https://www.processmacro.org","PROCESS","http://data.gesis.org/somesci/PMC5922558",,,"[62]",,,,,,
"https://www.wikidata.org/wiki/Q23992212","NeuroSynth","http://data.gesis.org/somesci/PMC5922579",,,"[22]",,,,,,
"https://cran.r-project.org/package=bootES","BootES","http://data.gesis.org/somesci/PMC5922579",,,"[51]",,,,,,
"https://afni.nimh.nih.gov/Suma","SUMA","http://data.gesis.org/somesci/PMC5922579",,,"[43]",,,,,,
"https://afni.nimh.nih.gov/Suma","SUMA","http://data.gesis.org/somesci/PMC5922579",,,"[43]",,,,,,
"https://www.processmacro.org","PROCESS","http://data.gesis.org/somesci/PMC5963780",,,"[29]",,,,,,
"https://www.wikidata.org/wiki/Q28447694","MOE","http://data.gesis.org/somesci/PMC6017189",,,"[51]",,,,,,
"https://github.com/CellProfiler","CellProfiler","http://data.gesis.org/somesci/PMC6029841",,,"[5]",,,,,,
"https://www.wikidata.org/wiki/Q7002467","NEURON","http://data.gesis.org/somesci/PMC6061979",,,"[25]",,,,,,
"https://www.wikidata.org/wiki/Q7002467","NEURON","http://data.gesis.org/somesci/PMC6061979",,,"[25]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6105007",,,"[13]",,,,,,
"https://bioconductor.org","Bioconductor","http://data.gesis.org/somesci/PMC6105007",,,"[14]",,,,,,
"https://cran.r-project.org/package=Rcpp","Rcpp","http://data.gesis.org/somesci/PMC6105007",,,"[16, 17]",,,,,,
"https://bioconductor.org/packages/Rhtslib","Rhtslib","http://data.gesis.org/somesci/PMC6105007",,,"[18]",,,,,,
"https://github.com/marcelm/cutadapt","cutadapt","http://data.gesis.org/somesci/PMC6110470",,,"[24]",,,,,,
"https://github.com/najoshi/sickle","sickle","http://data.gesis.org/somesci/PMC6110470",,,"[25]",,,,,,
"https://github.com/lh3/bwa","BWA-MEM","http://data.gesis.org/somesci/PMC6110470",,,"[27]",,,,,,
"https://www.wikidata.org/wiki/Q326489","ggplot2","http://data.gesis.org/somesci/PMC6114895",,,"[5]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6122792",,,"[32]",,,,,,
"https://www.wikidata.org/wiki/Q23992212","NeuroSynth","http://data.gesis.org/somesci/PMC6147600",,,"[33]",,,,,,
"https://cran.r-project.org/package=lme4","lme4","http://data.gesis.org/somesci/PMC6169876",,,"[38]",,,,,,
"https://www.processmacro.org","PROCESS","http://data.gesis.org/somesci/PMC6197659",,,"[38]",,,,,,
"https://pypi.org/project/pyradiomics","PyRadiomics","http://data.gesis.org/somesci/PMC6269088",,,"[41]",,,,,,
"https://cran.r-project.org/package=irr","irr","http://data.gesis.org/somesci/PMC6269088",,,"[42]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6312331",,,"[112]",,,,,,
"http://www.dissect.ed.ac.uk","DISSECT","http://data.gesis.org/somesci/PMC6345421",,,"[74]",,,,,,
"https://www.wikidata.org/wiki/Q18411871","G*Power","http://data.gesis.org/somesci/PMC6353544",,,"[47]",,,,,,
"https://www.wikidata.org/wiki/Q56291130","Open Data Kit","http://data.gesis.org/somesci/PMC6353544",,,"[48]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC6353544",,,"[54]",,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5384787","22.0","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC5391050","6.0f","GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC5391050","6.0f","GraphPad Software",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5444625","12.0","Statacorp",,,,,,,
"https://imaris.oxinst.com","IMARIS","http://data.gesis.org/somesci/PMC5446749","7.4.0","Bitplane Scientific Software",,,,,,,
"https://www.wikidata.org/wiki/Q5462055","FlowJo","http://data.gesis.org/somesci/PMC5453566","10","Tree Star",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC5453566","5.0","GraphPad Software Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC5453566","5.0","Graphpad",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC5462428","9.3","SAS Institute",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC5513414","12.1","Stata Corp",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5513423","20.0","IBM SPSS",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS Statistics","http://data.gesis.org/somesci/PMC5536349","24","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q14116","OS-X","http://data.gesis.org/somesci/PMC5540584","10.6.8","Apple Inc",,,,,,,
"https://www.sr-research.com/experiment-builder","Experiment Builder","http://data.gesis.org/somesci/PMC5570331","1.10.1630","SR Research Ltd.",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC5602626","6","GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC5602626","6","GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5604938","23","IBM Corp.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS Statistics","http://data.gesis.org/somesci/PMC5624616","22.0","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5638252","21","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS Statistics","http://data.gesis.org/somesci/PMC5653292","22.0","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5659773","14.1","Stata Corp LP",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC5699833","7.0","GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC5699833","7.0","GraphPad Software, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC5737892","9.3","SAS Institute",,,,,,,
"https://www.wikidata.org/wiki/Q1329181","QGIS","http://data.gesis.org/somesci/PMC5755789","2.12.3","OSGeo",,,,,,,
"https://www.wikidata.org/wiki/Q11272","Excel","http://data.gesis.org/somesci/PMC5757912","2013","Microsoft",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5771583","14.0","StataCorp",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5783388","22.0","IBM Co.",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC5802430","9.3","SAS Institute",,,,,,,
"https://www.wikidata.org/wiki/Q7394951","SUDAAN","http://data.gesis.org/somesci/PMC5802430","11.0.1","RTI International",,,,,,,
"https://www.meta-analysis.com","Comprehensive Meta-Analysis","http://data.gesis.org/somesci/PMC5819792","2.2.027","Biostat",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5843234","21.0","IBM Corp.",,,,,,,
"https://www.wikidata.org/wiki/Q7394951","SUDAAN","http://data.gesis.org/somesci/PMC5877873","11.0.1","Research Triangle Institute",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC5905884","9.4","SAS Institute Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5939909","12.0","StataCorp LP",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC5963770","13.0","StatCorp",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5967734","17.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5968553","17.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC5969737","24.0.0.0","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS Statistics","http://data.gesis.org/somesci/PMC6005473","22","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC6013225","13","StataCorp",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC6016926","18.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC6028088","13","STATA Corp",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC6047798","9.3","SAS Institute",,,,,,,
